CO2_1;CO2_2;CO2_medium;Temp_1;Temp_2;Temp_medium;Accuracy_1;Accuracy_2;Min_CO2_1;Min_CO2_2; time
393.000;379.000;386.000;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;287.000;
393.000;379.000;386.000;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;288.000;
393.000;379.000;386.000;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;289.000;
394.000;379.000;386.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;290.000;
394.000;379.000;386.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;291.000;
394.000;380.000;387.000;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;292.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;293.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;294.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;295.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;296.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;297.000;
395.000;380.000;387.500;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;298.000;
395.000;381.000;388.000;21.000;19.000;20.000;0.000;0.000;0.000;3840.000;299.000;
